"titlelink","lengthnum","viewnum","text","coin","upload","uplink","tags","type"
"<a href='https://www.bilibili.com/video/BV12C4y1b7vm' target='_blank'>【混剪】呆萌可爱的白福蝶✘容齐偷跑出去玩！被天帝润玉哥哥逮到了！！看黑福蝶（蝶客）如何在线解围！！可可爱爱的四人剧情！！水仙兄弟cp！！太甜了！！一起磕糖啊！！</a>",136,6725,160,114,2020-08-03,"<a href='https://space.bilibili.com/473958728' target='_blank'>亮亮and熙熙呀</a>","润玉,罗云熙,容齐,萌新UP主夏令营,bilibili新星计划,神奇作品挖掘挑战",FALSE
"<a href='https://www.bilibili.com/video/BV12t4y1D7ET' target='_blank'>超燃踩点打戏混剪《江湖撰事录》为遇你一面，曾祸乱三界！！</a>",199,2877,260,114,2020-08-06,"<a href='https://space.bilibili.com/344850749' target='_blank'>云夕之汐</a>","林雨申,陈坤,李沁,刘诗诗,罗云熙,赵丽颖,苗侨伟,王燕阳,佟梦实,祝绪丹",TRUE
"<a href='https://www.bilibili.com/video/BV15W411r7Y2' target='_blank'>润玉【踩点高燃 罗云熙】英文BGM 个人 眼神杀</a>",132,10057,143,114,2018-09-20,"<a href='https://space.bilibili.com/22985994' target='_blank'>火锅_酱</a>","润玉,香蜜沉沉烬如霜,罗云熙,燃向,电视剧,爱情,踩点,香蜜",FALSE
"<a href='https://www.bilibili.com/video/BV1854y1v7BM' target='_blank'>速进！全员颜值演技在线的神仙剧组！</a>",107,55235,448,114,2020-07-31,"<a href='https://space.bilibili.com/346605482' target='_blank'>死生之巅小阿杜</a>","陈飞宇,罗云熙,皓衣行",TRUE
"<a href='https://www.bilibili.com/video/BV1aW41197pm' target='_blank'>【罗云熙 | 润玉】@罗云熙Leo 新浪微博700万粉丝福利 | 揭秘罗玉的睡前仪式</a>",52,19122,49,114,2018-08-20,"<a href='https://space.bilibili.com/94178993' target='_blank'>罗云熙FansClub</a>","润玉,香蜜沉沉烬如霜,罗云熙,搞笑,明星,逗比,小鱼仙倌",FALSE
"<a href='https://www.bilibili.com/video/BV1bt411X7sY' target='_blank'>【盘点】明星从小到大容貌变化 第三弹！你们的老婆老公都在这里！</a>",198,107446,862,114,2018-12-01,"<a href='https://space.bilibili.com/2503788' target='_blank'>鱼逗酱</a>","舒畅,长泽雅美,秦岚,山崎贤人,罗云熙,王俊凯,周杰伦,明星,让相簿动起来,金裕贞,艾玛沃特森,Emma Watson",TRUE
"<a href='https://www.bilibili.com/video/BV1dW411k7Qn' target='_blank'>【润玉 | 罗云熙】个人纯事业向全剧情 | 龙的命运 你承受得起</a>",493,2770,88,114,2018-09-18,"<a href='https://space.bilibili.com/30898869' target='_blank'>Detective_Mute</a>","润玉,罗云熙,剪辑,玉露",FALSE
"<a href='https://www.bilibili.com/video/BV1et411r733' target='_blank'>【杨洋×罗云熙｜肖奈×申赫】一笑倾城（网游向）</a>",105,9720,75,114,2018-12-28,"<a href='https://space.bilibili.com/179247836' target='_blank'>楚楚谡谡CCSS</a>","润玉,杨洋,罗云熙,申赫,一笑奈何,肖奈",TRUE
"<a href='https://www.bilibili.com/video/BV1gJ411C7cy' target='_blank'>【拉郎CP】【香蜜×霹雳布袋戏】天地难容(润玉×夏承凛）</a>",123,4159,40,114,2019-12-12,"<a href='https://space.bilibili.com/758775' target='_blank'>蜀魄0523</a>","润玉,布袋戏,香蜜沉沉烬如霜,罗云熙,明星,霹雳布袋戏,夏承凛,兄弟情,古装,拉郎配,天地难容",TRUE
"<a href='https://www.bilibili.com/video/BV1GW411Z7Bp' target='_blank'>【罗云熙】这部你绝对没看过！</a>",104,91584,621,114,2018-09-04,"<a href='https://space.bilibili.com/30656797' target='_blank'>隔壁有个小老弟</a>","罗云熙",FALSE
"<a href='https://www.bilibili.com/video/BV1HE411X7Db' target='_blank'>【博君一肖&奥利奥】【简单粗暴，慎入】惩罚你？继续爱你？——叛逆少年蓝氏双壁在线造反（持续更新中）</a>",684,24000,86,114,2019-09-30,"<a href='https://space.bilibili.com/18167855' target='_blank'>莫莫莫凝轩</a>","吴磊,罗云熙,陈情令,王一博,肖战,影视剪辑,博君一肖,忘羡,古装,剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1JE411b7Cw' target='_blank'>【一生诗意千寻瀑】【自制小故事】【肖战X赵丽颖X罗云熙X张芷溪X刘昊然】</a>",4126,17253,151,114,2019-11-03,"<a href='https://space.bilibili.com/451635133' target='_blank'>安歌小小</a>","陈星旭,刘昊然,胡歌,罗云熙,赵丽颖,肖战,彭小苒,张芷溪",TRUE
"<a href='https://www.bilibili.com/video/BV1NJ411S7nX' target='_blank'>「罗云熙|润玉|台词向」高虐大龙（麦振鸿死亡配乐）</a>",223,6695,121,114,2019-11-17,"<a href='https://space.bilibili.com/21161847' target='_blank'>一尔之笙</a>","润玉,香蜜沉沉烬如霜,罗云熙,麦振鸿,古装男神",FALSE
"<a href='https://www.bilibili.com/video/BV1NW411z7QR' target='_blank'>罗云熙 “粉丝给我P的表情包真的脑洞大，哈哈”“给我一个亿？？那我现在就走”哈哈哈</a>",386,78435,613,114,2018-09-22,"<a href='https://space.bilibili.com/361541668' target='_blank'>何子詹Zz</a>","罗云熙,明星,泥石流",FALSE
"<a href='https://www.bilibili.com/video/BV1qE411q7eq' target='_blank'>【罗云熙】世间美好，与你环环相扣。</a>",183,10563,99,114,2019-11-03,"<a href='https://space.bilibili.com/259979887' target='_blank'>桃子酱都是桃</a>","罗云熙,明星,男神,剪辑,混剪",FALSE
"<a href='https://www.bilibili.com/video/BV1Sb411u7n3' target='_blank'>【罗云熙X陈瑶】不若神仙眷侣，百年江湖</a>",410,5181,43,114,2019-04-08,"<a href='https://space.bilibili.com/21796186' target='_blank'>_且歌且行</a>","陈瑶,罗云熙,落花时节又逢君",TRUE
"<a href='https://www.bilibili.com/video/BV1tT4y1g7LT' target='_blank'>你要我最重要的一样东西，那不就是我自己吗【迪丽热巴x罗云熙】天命姻缘</a>",90,8481,70,114,2020-05-25,"<a href='https://space.bilibili.com/389913390' target='_blank'>自有良人当路归</a>","罗云熙,迪丽热巴,影视剪辑,百万剪辑师挑战,自制",TRUE
"<a href='https://www.bilibili.com/video/BV1UT4y1E7g4' target='_blank'>［罗云熙］[上官透]｜色气眼技｜请进来流鼻血</a>",118,2767,70,114,2020-06-09,"<a href='https://space.bilibili.com/8028037' target='_blank'>最帅的小黄鱼</a>","月上重火,罗云熙,影视剪辑,上官透,眼神开车",FALSE
"<a href='https://www.bilibili.com/video/BV1Yt411X7S9' target='_blank'>【旭凤×润玉】假如香蜜是一个网游   [网游AU]</a>",134,3768,51,114,2018-12-01,"<a href='https://space.bilibili.com/13067597' target='_blank'>又念之</a>","旭凤,润玉,邓伦,罗云熙,旭润",TRUE
"<a href='https://www.bilibili.com/video/BV1z441137sg' target='_blank'>【长门赋】罗云熙  赵丽颖【汉武帝刘彻X陈阿娇】金屋藏娇是本宫听过世上最大的谎</a>",190,20128,108,114,2019-06-21,"<a href='https://space.bilibili.com/378860800' target='_blank'>妲婓</a>","罗云熙,赵丽颖,刘彻,陈阿娇,爱情,长门赋",TRUE
"<a href='https://www.bilibili.com/video/BV14b411Y75i' target='_blank'>《哑舍》古装预告片来袭，朱一龙、罗云熙担任男主角，刘昊然，边程，李沁鞠婧祎等搭配出演。</a>",85,41377,126,114,2019-02-20,"<a href='https://space.bilibili.com/359423645' target='_blank'>饭圈物语</a>","李沁,刘昊然,罗云熙,朱一龙,哑舍,边程",TRUE
"<a href='https://www.bilibili.com/video/BV1HC4y1p7mX' target='_blank'>【罗云熙×贾玲】娘子在上，我在下</a>",103,4927,55,114,2020-05-29,"<a href='https://space.bilibili.com/25874437' target='_blank'>没有名字的废羊</a>","剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1ZE411374J' target='_blank'>【二毛】【润玉—6分娃娃古风假发套制作记录（非教程）】</a>",238,4916,58,114,2020-03-15,"<a href='https://space.bilibili.com/482737074' target='_blank'>-默卿-</a>","润玉,BJD,香蜜沉沉烬如霜,罗云熙,古风,手工,娃娃,DOLL,假发,bilibili新星计划",FALSE
"<a href='https://www.bilibili.com/video/BV12t411r7hG' target='_blank'>英雄联盟余霜综艺节目《超越吧英雄》首秀，变身罗云熙电竞经纪人</a>",53,34601,37,113,2018-12-28,"<a href='https://space.bilibili.com/325737642' target='_blank'>余霜Candice</a>","罗云熙,英雄联盟,综艺,搞笑,明星,电子竞技,LOL,综艺剪辑,真人秀,余霜",FALSE
"<a href='https://www.bilibili.com/video/BV15E411J7YL' target='_blank'>【墨香铜臭•天官赐福】罗云熙X吴磊|朱一龙X白宇   殿下，为你战死，是我至高无上的荣耀</a>",194,5188,113,113,2020-02-29,"<a href='https://space.bilibili.com/69646931' target='_blank'>长华楚楚</a>","天官赐福,双Leo,吴磊罗云熙白宇朱一龙肖战郑爽,花怜,巍澜,双玄",TRUE
"<a href='https://www.bilibili.com/video/BV17E41177pk' target='_blank'>【钅玉良缘】蛊梦——凤凰涅槃，起死回生，一生只有一蛊</a>",230,5901,184,113,2020-03-03,"<a href='https://space.bilibili.com/55970832' target='_blank'>市井浪漫</a>","陈钰琪,罗云熙,古装,钅玉良缘,全能打卡挑战",TRUE
"<a href='https://www.bilibili.com/video/BV1At411Z7mH' target='_blank'>【碳酸饮料拟人】古装男子篇 可乐雪碧芬达了解一下</a>",81,10772,424,113,2018-10-14,"<a href='https://space.bilibili.com/755054' target='_blank'>本草菘蓝</a>","吴磊,刘昊然,罗云熙,王俊凯,朱一龙,影视剪辑,古装,剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1B4411g7kc' target='_blank'>【罗云熙】你是谁家的小少年？</a>",252,23737,238,113,2019-06-20,"<a href='https://space.bilibili.com/10414549' target='_blank'>温蒂酱酱酱</a>","罗云熙,明星,娱乐,演员,可爱,男神",FALSE
"<a href='https://www.bilibili.com/video/BV1dJ411F7iR' target='_blank'>肖战 | 罗云熙 【剧情向 | 谋·城·计 ‖ 第叁章】陈星旭 | 杜雨宸 | 李沁</a>",361,10649,174,113,2019-10-07,"<a href='https://space.bilibili.com/38304618' target='_blank'>若水尘心</a>","陈星旭,李沁,罗云熙,肖战,剧情向,杜雨宸",TRUE
"<a href='https://www.bilibili.com/video/BV1dt41147dW' target='_blank'>《锦玉良缘》主题曲《不染》/罗云熙×杨紫</a>",648,6457,61,113,2019-01-26,"<a href='https://space.bilibili.com/26819094' target='_blank'>含章泮</a>","锦觅,润玉,香蜜沉沉烬如霜,杨紫,罗云熙,影视剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1F441177fK' target='_blank'>【邓伦×刘亦菲×罗云熙】山河永寂 【旭凤x赵灵儿×润玉】</a>",360,8230,75,113,2019-05-21,"<a href='https://space.bilibili.com/10181912' target='_blank'>七月酱酱酱</a>","旭凤,润玉,邓伦,刘亦菲,罗云熙,剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1gE411n7nh' target='_blank'>【罗云熙】20200229罗云熙的Vlog#12:记录熙瓜第一次宅家剪头发，素颜赛高</a>",93,24869,203,113,2020-02-29,"<a href='https://space.bilibili.com/3907051' target='_blank'>河合千哩</a>","罗云熙,明星,男神,剪头发",FALSE
"<a href='https://www.bilibili.com/video/BV1HJ411e7nn' target='_blank'>【润玉×荼姚×锦觅】【过界的爱】天界版-奶狗都变小狼狗了怎么办！</a>",252,5458,111,113,2019-12-28,"<a href='https://space.bilibili.com/21756385' target='_blank'>寓小鱼</a>","锦觅,润玉,香蜜沉沉烬如霜,杨紫,罗云熙,周海媚,2019新人嘉年华,邪教CP,荼姚,过界的爱",TRUE
"<a href='https://www.bilibili.com/video/BV1kW411S71m' target='_blank'>｜帝王攻略｜问鼎天下·伪长片花【主演：肖战|朱一龙|白宇|徐正溪|罗云熙|任嘉伦】</a>",199,26209,392,113,2018-10-01,"<a href='https://space.bilibili.com/20454591' target='_blank'>葉杍君</a>","徐正溪,白宇,任嘉伦,罗云熙,朱一龙,肖战",TRUE
"<a href='https://www.bilibili.com/video/BV1kW411s7W2' target='_blank'>罗云熙，符龙飞双孖JL《我们》_超清</a>",359,36184,491,113,2018-03-01,"<a href='https://space.bilibili.com/21208384' target='_blank'>阿橘GiGi</a>","润玉,罗云熙,双孖JL,符龙飞,瓦哥,《我们》",FALSE
"<a href='https://www.bilibili.com/video/BV1mV411R7dk' target='_blank'>罗云熙｜润玉水仙｜天帝×润玉×容齐×透｜上错婚车嫁对郎｜第二集</a>",396,10238,160,113,2020-04-28,"<a href='https://space.bilibili.com/2341129' target='_blank'>南雪</a>","润玉,罗云熙,容齐,润玉水仙,水仙向,白发,配文视频,全能打卡挑战",FALSE
"<a href='https://www.bilibili.com/video/BV1nt411Z7LV' target='_blank'>家有仙妻【申赫x白纤楚】【罗云熙】【刘亦菲】小甜饼嗑嗑嗑~~</a>",72,6721,33,113,2018-10-15,"<a href='https://space.bilibili.com/21002968' target='_blank'>晨小小min</a>","刘亦菲,罗云熙,爱情,剪辑,白纤楚,晨小MIN",TRUE
"<a href='https://www.bilibili.com/video/BV1nZ4y1u7G1' target='_blank'>【罗云熙陈钰琪|性转版东宫】国师的长子上官透 他死在了二十四岁那年 李承敏和上官小枫</a>",88,3674,67,113,2020-07-16,"<a href='https://space.bilibili.com/29035763' target='_blank'>_墨墨无文_</a>","陈钰琪,东宫,罗云熙,百万剪辑师挑战",TRUE
"<a href='https://www.bilibili.com/video/BV1o7411173J' target='_blank'>【罗云熙 朱一龙】齐衡×容齐//求不得（第一集）</a>",267,4839,134,113,2020-03-24,"<a href='https://space.bilibili.com/25761987' target='_blank'>沙雕的阿夜</a>","知否知否应是绿肥红瘦,罗云熙,朱一龙,影视剪辑,古装,爱情,剪辑,白发,容齐,齐衡",TRUE
"<a href='https://www.bilibili.com/video/BV1oE411X7gr' target='_blank'>【先行预告】|【镜中妖】||热血捉妖师×强大低情商龙神|角色剧情向|迪丽热巴×肖战×白敬亭×倪妮×罗云熙×吴磊×任嘉伦×张震</a>",59,11692,34,113,2019-10-01,"<a href='https://space.bilibili.com/34497193' target='_blank'>抹茶禾西瓜</a>","李沁,迪丽热巴,肖战,刘学义,彭小冉,bilibili新星计划",TRUE
"<a href='https://www.bilibili.com/video/BV1pv41167k3' target='_blank'>【鱼香四溢EP04|上官透X锦觅】从此是条已婚鱼(狗头）</a>",134,6040,80,113,2020-06-12,"<a href='https://space.bilibili.com/242693758' target='_blank'>糖糖爱吃珍珠椰果</a>","锦觅,杨紫,罗云熙,上官透,百万剪辑师挑战",TRUE
"<a href='https://www.bilibili.com/video/BV1u7411N7rz' target='_blank'>【肖战x赵丽颖x罗云熙】巜十三月凉》丨人间十二月满，何来十三数〖魏无羡x盛明兰x容齐〗</a>",320,24577,99,113,2020-02-27,"<a href='https://space.bilibili.com/481581343' target='_blank'>锦鲤加点颜</a>","罗云熙,赵丽颖,肖战,明星,拉郎,剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1UE411N7Pi' target='_blank'>【李沁×罗云熙】【梅香如故】伪美人心计‖一不小心爱上敌国细作‖be‖若有来世 盼你我 结寻常布衣</a>",308,6076,90,113,2020-03-11,"<a href='https://space.bilibili.com/341964580' target='_blank'>酥糖甜酒</a>","李沁,罗云熙,影视剪辑,容齐,林婉儿,梅香如故,古装,拉郎,全能打卡挑战",TRUE
"<a href='https://www.bilibili.com/video/BV1wE411b7UM' target='_blank'>【许诺 | ㊂  泪雨霖铃终不怨 】| 肖战x杨蓉x徐正溪x罗云熙x李沁</a>",222,5220,124,113,2019-11-02,"<a href='https://space.bilibili.com/29924655' target='_blank'>九渔wy</a>","徐正溪,杨蓉,李沁,罗云熙,肖战,全能打卡挑战",TRUE
"<a href='https://www.bilibili.com/video/BV1XW411o7yj' target='_blank'>【香蜜花絮】：罗云熙本色出演润玉～</a>",222,98793,299,113,2018-09-03,"<a href='https://space.bilibili.com/86679100' target='_blank'>桃矢花</a>","润玉,香蜜沉沉烬如霜,罗云熙,花絮",FALSE
"<a href='https://www.bilibili.com/video/BV1R4411G7xN' target='_blank'>罗云熙×张雪迎|用一首歌叙述他们的爱情：落红不是无情物，化作春泥更护花（饭制剧情向）</a>",121,6437,104,113,2019-06-19,"<a href='https://space.bilibili.com/416594797' target='_blank'>一小剪子阳光</a>","罗云熙,影视剪辑,电视剧,张雪迎,白发,饭制版",FALSE
"<a href='https://www.bilibili.com/video/BV12441157HU' target='_blank'>先婚后爱‖窈窕若楠 墨染好逑（二）‖赵丽颖肖战罗云熙‖若楠墨染容齐</a>",326,13503,166,112,2019-05-22,"<a href='https://space.bilibili.com/377931072' target='_blank'>柠熙Lei</a>","罗云熙,赵丽颖,肖战,杨若楠,北堂墨染,容齐",TRUE
"<a href='https://www.bilibili.com/video/BV15b411y7ok' target='_blank'>【罗云熙】20190130《人气highlight》话痨熙队上线！</a>",290,13331,234,112,2019-01-30,"<a href='https://space.bilibili.com/3907051' target='_blank'>河合千哩</a>","罗云熙,明星,超越吧英雄,男神",FALSE
"<a href='https://www.bilibili.com/video/BV1ap4y1S7zC' target='_blank'>【飞云系 | 针锋对决 | 原著剧情向】“顾青裴 你欠我两年半 欠我九百多个日日夜夜 你欠我一辈子”</a>",247,7387,107,112,2020-07-16,"<a href='https://space.bilibili.com/594948316' target='_blank'>顾盐之</a>","陈飞宇,罗云熙,飞云系,188男团",TRUE
"<a href='https://www.bilibili.com/video/BV1bW411C75C' target='_blank'>【专访/罗云熙】好友各种爆料 杨紫吐槽拍戏时两人总是抢厕所</a>",267,245368,692,112,2018-09-11,"<a href='https://space.bilibili.com/203482817' target='_blank'>真豆子</a>","润玉,谭松韵,香蜜沉沉烬如霜,杨紫,罗云熙,明星,非常静距离,片花,刘维,最美的时候遇见你",TRUE
"<a href='https://www.bilibili.com/video/BV1bW411Z7Hi' target='_blank'>［龙凤/旭润］大结局龙凤分手大型渣攻现场/最后还有兄弟情/求二凤专心事业/龙凤女孩还可以再战</a>",125,98472,241,112,2018-09-04,"<a href='https://space.bilibili.com/3726296' target='_blank'>大分子</a>","旭凤,润玉,罗云熙,旭润",TRUE
"<a href='https://www.bilibili.com/video/BV1Di4y1G7vE' target='_blank'>【润玉×荼姚×旭凤】本座断不会让你们在一起的！</a>",50,2860,109,112,2020-07-03,"<a href='https://space.bilibili.com/21756385' target='_blank'>寓小鱼</a>","旭凤,润玉,凤求凰,润喉糖,荼姚",TRUE
"<a href='https://www.bilibili.com/video/BV1EW41127FG' target='_blank'>【预言||暗恋||异地恋】【润玉X锦觅】俩个互相暗恋的神仙的爱情故事</a>",280,4007,105,112,2018-10-05,"<a href='https://space.bilibili.com/205378368' target='_blank'>桃月酥</a>","锦觅,润玉,香蜜沉沉烬如霜,杨紫,罗云熙,锦玉,润玉X锦觅,古装,剪辑,电视剧",TRUE
